nu_cm1,S_cm_per_molec,gamma_air,gamma_self,elower,iso,band_upper,band_lower,branch_J
1295.0113,1.190e-26,0.0745,0.094,1927.0537,5,1310,0310,R 21e
1295.0132,5.613e-27,0.0707,0.086,3813.0931,1,1221,0221,R 32e
1295.0152,5.616e-27,0.0707,0.086,3813.028,1,1221,0221,R 32f
1295.0162,7.767e-27,0.0799,0.103,2368.5471,3,1400,0400,R 12e
1295.0183,2.121e-28,0.0741,0.094,4656.6776,1,4110,3110,R 22f
1295.0200,2.018e-25,0.0642,0.069,1906.9476,4,1000,0000,R 69e
1295.0220,5.984e-28,0.0765,0.098,3131.1043,2,1510,1310,R 17e
1295.0221,2.435e-27,0.0722,0.09,2638.8841,4,1440,0440,R 27e
1295.0222,2.435e-27,0.0722,0.09,2638.8841,4,1440,0440,R 27f
1295.0275,3.321e-28,0.0675,0.078,3150.5868,4,1400,0400,R 46e
1295.0296,2.541e-27,0.0736,0.093,3320.129,1,2330,1330,Q 24f
1295.0296,1.664e-28,0.067,0.077,3403.7233,1,1420,0420,Q 50e
1295.0301,2.541e-27,0.0736,0.093,3320.1287,1,2330,1330,Q 24e
1295.0302,8.341e-25,0.0699,0.084,1737.0305,1,1220,0220,Q 36f
1295.0332,7.606e-26,0.088,0.11,2915.5385,1,1510,0510,P 6f
1295.0339,2.030e-28,0.066,0.074,3456.2052,2,1001,0001,R 55e
1295.0408,3.495e-26,0.0687,0.081,3480.9501,1,1111,0111,R 40f
1295.0422,1.163e-27,0.0687,0.081,3233.0331,2,3000,2000,R 40e
1295.0437,5.167e-27,0.0754,0.096,3712.69,1,1660,0660,P 20e
1295.0437,5.167e-27,0.0754,0.096,3712.69,1,1660,0660,P 20f
1295.0475,7.776e-28,0.0657,0.073,3141.9928,4,2110,1110,R 57e
1295.0526,4.803e-27,0.082,0.105,3811.9266,1,3220,2220,R 10e
1295.0527,4.803e-27,0.082,0.105,3811.9261,1,3220,2220,R 10f
1295.0552,7.613e-26,0.088,0.11,2915.4472,1,1510,0510,P 6e
1295.0612,1.057e-25,0.0868,0.109,1731.6454,2,1310,0310,R 6e
1295.0663,1.469e-28,0.0892,0.111,2901.872,3,1530,0530,R 4e
1295.0663,1.469e-28,0.0892,0.111,2901.872,3,1530,0530,R 4f
1295.0779,1.285e-25,0.0741,0.094,2071.7378,2,2110,1110,R 22f
1295.0828,1.437e-28,0.0704,0.086,3586.5023,3,2310,2110,R 33e
1295.0837,1.175e-24,0.0704,0.086,1677.5192,1,1220,0220,Q 34e
1295.0892,1.057e-25,0.0868,0.109,1731.7111,2,1310,0310,R 6f
1295.0902,1.367e-28,0.0648,0.071,3568.611,1,1330,0330,Q 65f
1295.0980,1.034e-28,0.0646,0.07,3623.8277,1,1330,0330,Q 66e
1295.0994,4.689e-27,0.0701,0.085,2341.8792,5,2110,1110,R 34f
1295.0996,2.923e-27,0.0741,0.094,3300.0205,1,2330,1330,Q 23f
1295.1000,2.923e-27,0.0741,0.094,3300.0203,1,2330,1330,Q 23e
1295.1105,9.801e-26,0.0765,0.098,3293.416,1,3110,2110,R 17f
1295.1204,4.256e-27,0.0715,0.088,2790.9937,3,2200,1200,R 29e
1295.1265,3.852e-28,0.0736,0.093,3243.7249,3,3110,1310,R 23f
1295.1269,5.974e-28,0.0765,0.098,3131.6166,2,1510,1310,R 17f
1295.1308,1.130e-24,0.0722,0.09,2877.4439,1,3000,2000,R 27e
1295.1337,1.186e-26,0.0745,0.094,1927.6929,5,1310,0310,R 21f
1295.1347,9.946e-25,0.0701,0.085,1706.8153,1,1220,0220,Q 35f
1295.1438,3.915e-28,0.0857,0.108,2369.6587,5,1440,0440,R 7e
1295.1438,3.915e-28,0.0857,0.108,2369.6587,5,1440,0440,R 7f
1295.1501,3.726e-28,0.0707,0.086,4372.1255,1,1311,0311,R 32f
1295.1583,6.428e-27,0.0799,0.103,3574.4059,1,2440,0640,P 13e
1295.1583,6.428e-27,0.0799,0.103,3574.4059,1,2440,0640,P 13f
1295.1589,3.329e-27,0.0694,0.083,3949.1579,1,1201,0201,R 37e
1295.1589,8.651e-26,0.0736,0.093,2001.6342,1,1310,0310,Q 24f
1295.1622,1.714e-24,0.0857,0.108,1174.5523,2,1220,0220,R 7f
1295.1625,1.714e-24,0.0857,0.108,1174.5524,2,1220,0220,R 7e
1295.1667,3.355e-27,0.0745,0.094,3280.7492,1,2330,1330,Q 22f
1295.1670,3.355e-27,0.0745,0.094,3280.749,1,2330,1330,Q 22e
1295.1753,9.088e-27,0.0765,0.098,2567.5769,2,2220,1220,R 17f
1295.1777,9.088e-27,0.0765,0.098,2567.5839,2,2220,1220,R 17e
1295.1790,7.571e-26,0.0719,0.089,2191.0024,3,2110,1110,R 28f
1295.1790,1.835e-27,0.0681,0.08,1938.9741,4,2000,0200,P 44e
1295.1794,1.232e-25,0.0681,0.08,1918.6655,4,1220,0220,R 43e
1295.1813,1.959e-24,0.0754,0.096,1314.1105,3,1200,0200,R 19e
1295.1840,2.016e-28,0.0694,0.083,3005.8261,5,2200,1200,R 37e
1295.1850,2.197e-24,0.0833,0.106,1182.1241,2,1200,0200,R 9e
1295.1942,5.863e-22,0.0749,0.095,1460.12,1,2000,1000,R 20e
1295.1961,8.816e-27,0.0749,0.095,2606.8726,2,2200,1200,R 20e
1295.1999,1.393e-24,0.0707,0.086,1648.9703,1,1220,0220,Q 33e
1295.2021,2.062e-28,0.0777,0.1,2436.9525,1,1420,0400,P 16e
1295.2047,1.257e-25,0.0783,0.101,1821.7756,3,1310,0310,R 14e
1295.2070,2.709e-26,0.0906,0.112,1731.819,2,1330,0330,R 3e
1295.2070,2.709e-26,0.0906,0.112,1731.819,2,1330,0330,R 3f
1295.2076,3.750e-25,0.0687,0.081,1930.8162,3,2000,1000,R 40e
1295.2091,1.234e-25,0.0681,0.08,1918.5614,4,1220,0220,R 43f
1295.2134,1.914e-24,0.082,0.105,2507.9897,1,2200,1200,R 10e
1295.2139,1.910e-25,0.0749,0.095,1344.1907,5,1220,0220,R 20e
1295.2140,1.910e-25,0.0749,0.095,1344.1831,5,1220,0220,R 20f
1295.2167,1.854e-28,0.0672,0.077,3200.1818,1,0600,0001,R 48e
1295.2257,2.850e-23,0.0741,0.094,790.2186,3,1110,0110,R 22e
1295.2309,3.842e-27,0.0749,0.095,3262.3152,1,2330,1330,Q 21f
1295.2311,3.843e-27,0.0749,0.095,3262.3151,1,2330,1330,Q 21e
1295.2367,9.930e-24,0.0687,0.081,666.4948,5,1000,0000,R 40e
1295.2369,1.182e-24,0.0704,0.086,1677.4376,1,1220,0220,Q 34f
1295.2511,1.153e-26,0.0791,0.102,1834.0629,5,1330,0330,R 13f
1295.2511,1.153e-26,0.0791,0.102,1834.0629,5,1330,0330,R 13e
1295.2654,5.676e-27,0.0857,0.108,3504.785,1,0820,0620,P 8e
1295.2663,5.676e-27,0.0857,0.108,3504.783,1,0820,0620,P 8f
1295.2707,8.054e-28,0.077,0.099,2428.9411,5,1420,0420,R 16f
1295.2717,2.099e-28,0.0672,0.077,3361.683,1,1420,0420,Q 49e
1295.2718,8.053e-28,0.077,0.099,2428.9511,5,1420,0420,R 16e
1295.2749,1.256e-25,0.0783,0.101,1822.0669,3,1310,0310,R 14f
1295.2899,1.619e-28,0.0704,0.086,3602.9114,2,3110,2110,R 33e
1295.2908,1.378e-28,0.0648,0.071,3568.4951,1,1330,0330,Q 65e
1295.2918,1.689e-26,0.066,0.074,2373.7612,4,1200,0200,R 55e
1295.2921,4.392e-27,0.0754,0.096,3244.7185,1,2330,1330,Q 20f
1295.2923,4.392e-27,0.0754,0.096,3244.7184,1,2330,1330,Q 20e
1295.2942,6.188e-27,0.088,0.11,2290.8128,2,1400,0400,R 5e
1295.2965,1.815e-28,0.0649,0.071,3514.1016,1,1330,0330,Q 64f
1295.3032,1.063e-28,0.0699,0.084,1682.1481,3,1200,0220,R 35e
1295.3110,6.275e-27,0.0833,0.106,2351.2654,3,1420,0420,R 9f
1295.3114,6.275e-27,0.0833,0.106,2351.2665,3,1420,0420,R 9e
1295.3124,1.646e-24,0.0709,0.087,1621.2599,1,1220,0220,Q 32e
1295.3177,9.964e-26,0.0741,0.094,1981.4344,1,1310,0310,Q 23f
1295.3188,3.899e-23,0.0799,0.103,640.8103,2,1110,0110,R 12e
1295.3215,9.535e-26,0.0667,0.076,3324.5862,1,1001,0001,R 51e
1295.3304,2.845e-23,0.0741,0.094,790.5947,3,1110,0110,R 22f
1295.3322,8.154e-26,0.0868,0.109,3063.7583,1,2310,1310,R 6e
1295.3365,1.400e-24,0.0707,0.086,1648.8976,1,1220,0220,Q 33f
1295.3441,1.937e-24,0.0715,0.088,940.1915,5,1110,0110,R 29e
1295.3499,1.342e-28,0.088,0.11,4377.1562,1,2530,2330,R 5e
1295.3499,1.342e-28,0.088,0.11,4377.1562,1,2530,2330,R 5f
1295.3503,5.234e-28,0.0639,0.068,3257.7219,4,2000,1000,R 71e
1295.3506,5.012e-27,0.0759,0.097,3227.9592,1,2330,1330,Q 19f
1295.3507,5.012e-27,0.0759,0.097,3227.9592,1,2330,1330,Q 19e
1295.3510,3.515e-28,0.0868,0.109,4060.8348,1,1710,0710,P 7f
1295.3515,7.534e-28,0.0687,0.081,2956.3133,4,2220,0420,R 40e
1295.3533,3.335e-23,0.0809,0.104,1935.368,1,2110,1110,R 11e
1295.3537,4.348e-27,0.0673,0.078,2624.6059,4,1310,0310,R 47f
1295.3549,3.898e-23,0.0799,0.103,640.9366,2,1110,0110,R 12f
1295.3627,8.154e-26,0.0868,0.109,3063.8263,1,2310,1310,R 6f
1295.3640,1.333e-24,0.0715,0.088,1643.1221,2,2000,1000,R 29e
1295.3640,2.015e-28,0.0846,0.107,4293.0192,1,1750,1550,P 9e
1295.3640,2.015e-28,0.0846,0.107,4293.0192,1,1750,1550,P 9f
1295.3664,1.082e-24,0.088,0.11,2348.7936,1,1420,0420,P 6e
1295.3665,1.082e-24,0.088,0.11,2348.7933,1,1420,0420,P 6f
1295.3740,7.550e-28,0.0687,0.081,2956.0594,4,2220,0420,R 40f
1295.3742,5.366e-28,0.0791,0.102,3094.8694,2,2330,1330,R 13e
1295.3742,5.366e-28,0.0791,0.102,3094.8695,2,2330,1330,R 13f
1295.3838,9.319e-28,0.0659,0.074,3099.9753,4,2110,1110,R 56f
1295.3841,3.520e-28,0.0868,0.109,4060.6755,1,1710,0710,P 7e
1295.3860,5.153e-27,0.0745,0.094,3940.5457,1,3200,2200,R 21e
1295.3891,7.836e-28,0.0749,0.095,2479.3352,5,1400,0400,R 20e
1295.3950,8.357e-25,0.0892,0.111,2483.1692,1,2220,1220,R 4f
1295.3950,8.357e-25,0.0892,0.111,2483.1692,1,2220,1220,R 4e
1295.4010,3.334e-23,0.0809,0.104,1935.488,1,2110,1110,R 11f
1295.4060,5.712e-27,0.0765,0.098,3212.0375,1,2330,1330,Q 18f
1295.4061,5.712e-27,0.0765,0.098,3212.0374,1,2330,1330,Q 18e
1295.4166,5.495e-28,0.0677,0.079,3365.6633,3,3000,2000,R 45e
1295.4211,1.938e-24,0.0712,0.088,1594.3882,1,1220,0220,Q 31e
1295.4300,1.877e-27,0.0707,0.086,4273.5652,1,4000,3000,R 32e
1295.4322,4.995e-27,0.088,0.11,3484.2886,1,1600,0600,P 6e
1295.4337,1.653e-24,0.0709,0.087,1621.1953,1,1220,0220,Q 32f
1295.4465,3.916e-28,0.0833,0.106,4098.6225,1,0930,0730,P 10f
1295.4465,3.916e-28,0.0833,0.106,4098.6225,1,0930,0730,P 10e
1295.4586,6.501e-27,0.077,0.099,3196.9533,1,2330,1330,Q 17f
1295.4587,6.501e-27,0.077,0.099,3196.9532,1,2330,1330,Q 17e
1295.4600,5.458e-24,0.0941,0.116,1751.5916,1,1310,0310,P 2f
1295.4647,3.056e-26,0.0685,0.081,3513.7235,1,1111,0111,R 41e
1295.4657,5.459e-24,0.0941,0.116,1751.5826,1,1310,0310,P 2e
1295.4700,1.145e-25,0.0745,0.094,1962.0754,1,1310,0310,Q 22f
1295.4766,1.657e-19,0.0799,0.103,65.3614,1,1000,0000,R 12e
1295.4800,1.428e-28,0.0704,0.086,3587.6941,3,2310,2110,R 33f
1295.4812,1.829e-28,0.0649,0.071,3513.9949,1,1330,0330,Q 64e
1295.4825,4.228e-27,0.0699,0.084,2369.1607,5,2110,1110,R 35e
1295.4910,3.270e-25,0.0662,0.075,1760.3232,4,1110,0110,R 54f
1295.4925,1.266e-27,0.0922,0.114,3634.1032,1,2420,1420,R 2f
1295.4925,1.266e-27,0.0922,0.114,3634.1032,1,2420,1420,R 2e
1295.4935,1.410e-26,0.0673,0.078,2177.6905,5,2000,1000,R 47e
1295.4938,5.403e-28,0.0725,0.09,2736.8881,5,2220,1220,R 26e
1295.4990,5.405e-28,0.0725,0.09,2736.8711,5,2220,1220,R 26f
1295.4994,2.401e-28,0.065,0.071,3460.4253,1,1330,0330,Q 63f
1295.5028,2.736e-25,0.066,0.074,1801.6465,4,1110,0110,R 55e
1295.5059,2.137e-22,0.0704,0.086,454.0441,3,1000,0000,R 33e
1295.5074,2.636e-28,0.0673,0.078,3320.4809,1,1420,0420,Q 48e
1295.5083,7.393e-27,0.0777,0.1,3182.7067,1,2330,1330,Q 16f
1295.5083,7.393e-27,0.0777,0.1,3182.7067,1,2330,1330,Q 16e
1295.5202,1.930e-24,0.0715,0.088,940.8434,5,1110,0110,R 29f
1295.5233,4.017e-28,0.0791,0.102,3119.4408,3,2330,1330,R 13f
1295.5233,4.017e-28,0.0791,0.102,3119.4408,3,2330,1330,R 13e
1295.5260,2.274e-24,0.0715,0.088,1568.3552,1,1220,0220,Q 30e
1295.5284,1.945e-24,0.0712,0.088,1594.3311,1,1220,0220,Q 31f
1295.5331,1.219e-22,0.0941,0.116,1168.9722,1,1200,0200,R 1e
1295.5349,5.750e-28,0.0725,0.09,4241.1733,1,1331,0331,R 26f
1295.5350,5.750e-28,0.0725,0.09,4241.1727,1,1331,0331,R 26e
1295.5369,1.031e-26,0.0799,0.103,1244.5496,1,1220,0200,P 13e
1295.5378,2.024e-28,0.0736,0.093,4675.0634,1,4110,3110,R 23e
1295.5431,3.434e-28,0.077,0.099,4448.9157,1,3310,2310,R 16e
1295.5435,1.613e-28,0.0704,0.086,3604.0403,2,3110,2110,R 33f
1295.5457,7.192e-26,0.0857,0.108,1779.3387,3,1330,0330,R 7e
1295.5457,7.192e-26,0.0857,0.108,1779.3387,3,1330,0330,R 7f
1295.5550,8.404e-27,0.0783,0.101,3169.2978,1,2330,1330,Q 15f
1295.5550,8.404e-27,0.0783,0.101,3169.2978,1,2330,1330,Q 15e
1295.5586,1.147e-27,0.0892,0.111,3674.7522,1,1640,1440,P 5e
1295.5586,1.147e-27,0.0892,0.111,3674.7522,1,1640,1440,P 5f
1295.5660,6.310e-22,0.0759,0.097,143.2712,2,1000,0000,R 18e
1295.5691,3.751e-27,0.0672,0.077,2659.6818,4,1310,0310,R 48e
1295.5807,8.979e-28,0.0725,0.09,2067.2764,1,1330,0310,P 27f
1295.5867,6.763e-27,0.0749,0.095,2624.4864,3,2220,1220,R 20e
1295.5879,6.763e-27,0.0749,0.095,2624.4796,3,2220,1220,R 20f
1295.5918,9.539e-26,0.0777,0.1,3060.4465,1,1550,0550,P 16e
1295.5918,9.539e-26,0.0777,0.1,3060.4465,1,1550,0550,P 16f
1295.5931,2.754e-28,0.0673,0.078,3322.811,4,1420,1220,R 47e
1295.5933,5.428e-28,0.0791,0.102,1254.2035,1,1200,0220,R 13e
1295.5969,1.536e-24,0.0809,0.104,2421.9575,1,1440,0440,P 12e
1295.5969,1.536e-24,0.0809,0.104,2421.9575,1,1440,0440,P 12f
1295.5984,1.925e-24,0.0783,0.101,1256.0874,3,1220,0220,R 14e
1295.5985,1.925e-24,0.0783,0.101,1256.0851,3,1220,0220,R 14f
1295.5989,9.555e-27,0.0791,0.102,3156.7267,1,2330,1330,Q 14f
1295.5989,9.555e-27,0.0791,0.102,3156.7267,1,2330,1330,Q 14e
1295.6002,1.386e-25,0.0722,0.09,1469.4778,5,1200,0200,R 27e
1295.6105,1.564e-25,0.064,0.069,1962.1114,4,1000,0000,R 70e
1295.6107,4.528e-28,0.082,0.105,2920.3936,3,1510,0510,R 10e
1295.6139,4.302e-27,0.0892,0.111,2292.798,2,1420,0420,R 4f
1295.6141,4.302e-27,0.0892,0.111,2292.7981,2,1420,0420,R 4e
1295.6151,3.290e-28,0.0892,0.111,2851.7503,2,2310,0510,R 4e
1295.6157,1.313e-25,0.0749,0.095,1943.5572,1,1310,0310,Q 21f
1295.6206,2.282e-24,0.0715,0.088,1568.3049,1,1220,0220,Q 30f
1295.6271,2.661e-24,0.0719,0.089,1543.1611,1,1220,0220,Q 29e
1295.6369,3.385e-28,0.0704,0.086,4398.031,1,1311,0311,R 33e
1295.6382,4.680e-21,0.0892,0.111,597.1513,1,1110,0110,R 4e
1295.6398,1.087e-26,0.0799,0.103,3144.9934,1,2330,1330,Q 13f
1295.6398,1.087e-26,0.0799,0.103,3144.9934,1,2330,1330,Q 13e
1295.6422,3.290e-28,0.0892,0.111,2851.7963,2,2310,0510,R 4f
1295.6469,1.649e-28,0.0659,0.074,3502.6352,2,1001,0001,R 56e
1295.6496,4.680e-21,0.0892,0.111,597.1672,1,1110,0110,R 4f
1295.6531,2.830e-28,0.0673,0.078,3187.7727,4,1400,0400,R 47e
1295.6670,2.015e-26,0.0699,0.084,2253.5864,4,1330,0330,R 35f
1295.6673,2.015e-26,0.0699,0.084,2253.5852,4,1330,0330,R 35e
1295.6691,2.418e-28,0.065,0.071,3460.3273,1,1330,0330,Q 63e
1295.6722,4.526e-28,0.082,0.105,2920.615,3,1510,0510,R 10f
1295.6752,2.676e-28,0.077,0.099,4449.3934,1,3310,2310,R 16f
1295.6778,1.239e-26,0.0809,0.104,3134.098,1,2330,1330,Q 12f
1295.6778,1.239e-26,0.0809,0.104,3134.098,1,2330,1330,Q 12e
1295.6855,7.017e-26,0.0715,0.088,2213.6813,3,2110,1110,R 29e
1295.6862,6.333e-28,0.0656,0.073,3187.6297,4,2110,1110,R 58e
1295.6907,2.761e-28,0.0673,0.078,3322.7171,4,1420,1220,R 47f
1295.6935,3.666e-28,0.0733,0.092,3262.2631,3,3110,1310,R 24e
1295.6989,3.163e-28,0.0652,0.072,3407.5826,1,1330,0330,Q 62f
1295.6993,1.880e-28,0.0741,0.094,3124.9014,4,1550,0550,R 22e
1295.6993,1.880e-28,0.0741,0.094,3124.9014,4,1550,0550,R 22f
1295.7101,2.670e-24,0.0719,0.089,1543.1169,1,1220,0220,Q 29f
1295.7129,1.415e-26,0.082,0.105,3124.0405,1,2330,1330,Q 11e
1295.7129,1.415e-26,0.082,0.105,3124.0405,1,2330,1330,Q 11f
1295.7226,1.010e-27,0.0685,0.081,3267.0401,2,3000,2000,R 41e
1295.7231,1.225e-25,0.0736,0.093,2090.4719,2,2110,1110,R 23e
1295.7246,3.105e-24,0.0722,0.09,1518.8058,1,1220,0220,Q 28e
1295.7361,5.062e-27,0.0704,0.086,3840.5808,1,1221,0221,R 33e
1295.7367,3.299e-28,0.0675,0.078,3280.1175,1,1420,0420,Q 47e
1295.7373,3.034e-26,0.0685,0.081,3515.0578,1,1111,0111,R 41f
1295.7387,5.065e-27,0.0704,0.086,3840.5075,1,1221,0221,R 33f
1295.7450,1.141e-26,0.0741,0.094,1944.9609,5,1310,0310,R 22e
1295.7450,1.621e-26,0.0833,0.106,3114.821,1,2330,1330,Q 10f
1295.7451,1.621e-26,0.0833,0.106,3114.821,1,2330,1330,Q 10e
1295.7462,2.267e-27,0.0719,0.089,2661.1397,4,1440,0440,R 28e
1295.7462,2.267e-27,0.0719,0.089,2661.1397,4,1440,0440,R 28f
1295.7548,1.503e-25,0.0754,0.096,1925.8799,1,1310,0310,Q 20f
1295.7649,9.637e-26,0.0759,0.097,3308.0531,1,3110,2110,R 18e
1295.7743,1.868e-26,0.0846,0.107,3106.4395,1,2330,1330,Q 9e
1295.7743,1.868e-26,0.0846,0.107,3106.4395,1,2330,1330,Q 9f
1295.7779,2.276e-28,0.0892,0.111,4206.3231,1,2510,1510,R 4e
1295.7803,7.947e-27,0.0791,0.102,2379.1096,3,1400,0400,R 13e
1295.7842,5.875e-28,0.0759,0.097,3146.1354,2,1510,1310,R 18e
1295.7971,3.113e-24,0.0722,0.09,1518.7673,1,1220,0220,Q 28f
1295.7983,1.295e-28,0.0701,0.085,3613.8184,3,2310,2110,R 34e
1295.8006,2.168e-26,0.0857,0.108,3098.896,1,2330,1330,Q 8e
1295.8006,2.168e-26,0.0857,0.108,3098.896,1,2330,1330,Q 8f
1295.8028,2.018e-28,0.0736,0.093,4675.7919,1,4110,3110,R 23f
1295.8056,2.276e-28,0.0892,0.111,4206.3693,1,2510,1510,R 4f
1295.8094,5.154e-27,0.0868,0.109,3638.5321,1,2400,1400,R 6e
1295.8184,3.612e-24,0.0725,0.09,1495.2897,1,1220,0220,Q 27e
1295.8193,3.910e-27,0.0712,0.088,2815.2141,3,2200,1200,R 30e
1295.8240,2.541e-26,0.0868,0.109,3092.1906,1,2330,1330,Q 7e
1295.8240,2.541e-26,0.0868,0.109,3092.1906,1,2330,1330,Q 7f
1295.8246,4.200e-27,0.0699,0.084,2370.2836,5,2110,1110,R 35f
1295.8294,2.740e-28,0.0745,0.094,4338.9893,1,1770,0770,P 22e
1295.8294,2.740e-28,0.0745,0.094,4338.9893,1,1770,0770,P 22f
1295.8320,1.222e-25,0.0736,0.093,2090.9648,2,2110,1110,R 23f
1295.8357,6.718e-25,0.0922,0.114,2327.6209,1,1400,0400,P 3e
1295.8445,3.022e-26,0.088,0.11,3086.3233,1,2330,1330,Q 6e
1295.8445,3.022e-26,0.088,0.11,3086.3233,1,2330,1330,Q 6f
1295.8470,7.632e-28,0.0722,0.09,2089.6289,1,1330,0310,P 28e
1295.8502,2.931e-27,0.0692,0.083,3980.7621,1,1201,0201,R 38e
1295.8522,1.781e-28,0.0692,0.083,3036.6181,5,2200,1200,R 38e
1295.8537,1.737e-23,0.0868,0.109,1790.4697,1,1330,0330,P 7e
1295.8537,1.737e-23,0.0868,0.109,1790.4697,1,1330,0330,P 7f
1295.8540,5.039e-27,0.0809,0.104,3821.1009,1,3220,2220,R 11e
1295.8542,5.040e-27,0.0809,0.104,3821.1002,1,3220,2220,R 11f
1295.8546,3.184e-28,0.0652,0.072,3407.4927,1,1330,0330,Q 62e
1295.8558,1.064e-25,0.0679,0.079,1953.5239,4,1220,0220,R 44e
1295.8580,3.652e-28,0.0733,0.092,3263.165,3,3110,1310,R 24f
1295.8604,3.863e-28,0.0783,0.101,4183.1695,1,2550,0750,P 15e
1295.8604,3.863e-28,0.0783,0.101,4183.1695,1,2550,0750,P 15f
1295.8615,2.025e-28,0.088,0.11,2905.9418,3,1530,0530,R 5e
1295.8615,2.025e-28,0.088,0.11,2905.9418,3,1530,0530,R 5f
1295.8621,3.669e-26,0.0892,0.111,3081.2942,1,2330,1330,Q 5e
1295.8621,3.669e-26,0.0892,0.111,3081.2942,1,2330,1330,Q 5f
1295.8665,3.359e-28,0.0704,0.086,4399.6642,1,1311,0311,R 33f
1295.8693,8.821e-26,0.0846,0.107,2951.9529,1,1530,0530,P 9f
1295.8693,8.821e-26,0.0846,0.107,2951.9529,1,1530,0530,P 9e
1295.8699,1.180e-25,0.0857,0.108,1737.5189,2,1310,0310,R 7e
1295.8758,1.137e-26,0.0741,0.094,1945.6609,5,1310,0310,R 22f
1295.8767,4.596e-26,0.0906,0.112,3077.1032,1,2330,1330,Q 4e
1295.8767,4.596e-26,0.0906,0.112,3077.1032,1,2330,1330,Q 4f
1295.8787,1.045e-24,0.0719,0.089,2900.7034,1,3000,2000,R 28e
1295.8814,3.620e-24,0.0725,0.09,1495.2562,1,1220,0220,Q 27f
1295.8872,1.386e-26,0.0659,0.074,2418.0039,4,1200,0200,R 56e
1295.8873,1.717e-25,0.0759,0.097,1909.0437,1,1310,0310,Q 19f
1295.8884,6.056e-26,0.0922,0.114,3073.7503,1,2330,1330,Q 3e
1295.8884,6.056e-26,0.0922,0.114,3073.7503,1,2330,1330,Q 3f
1295.8888,1.065e-25,0.0679,0.079,1953.4103,4,1220,0220,R 44f
1295.8930,3.272e-25,0.0685,0.081,1963.84,3,2000,1000,R 41e
1295.8950,4.152e-28,0.0653,0.072,3355.5736,1,1330,0330,Q 61f
1295.8950,6.417e-26,0.0892,0.111,2910.4743,1,1510,0510,P 5f
1295.8969,9.622e-26,0.0759,0.097,3308.4214,1,3110,2110,R 18f
1295.8974,5.864e-28,0.0759,0.097,3146.7079,2,1510,1310,R 18f
1295.9028,1.180e-25,0.0857,0.108,1737.6065,2,1310,0310,R 7f
1295.9086,4.189e-24,0.0729,0.091,1472.6126,1,1220,0220,Q 26e
1295.9127,8.657e-24,0.0685,0.081,699.796,5,1000,0000,R 41e
1295.9130,6.990e-26,0.0715,0.088,2214.4398,3,2110,1110,R 29f
1295.9140,6.421e-26,0.0892,0.111,2910.4091,1,1510,0510,P 5e
1295.9224,1.901e-24,0.0749,0.095,1330.3319,3,1200,0200,R 20e
1295.9366,4.566e-28,0.0846,0.107,2376.1993,5,1440,0440,R 8e
1295.9366,4.566e-28,0.0846,0.107,2376.1994,5,1440,0440,R 8f
1295.9457,5.273e-27,0.0759,0.097,3695.8065,1,1660,0660,P 19e
1295.9457,5.273e-27,0.0759,0.097,3695.8065,1,1660,0660,P 19f
1295.9462,8.931e-27,0.0759,0.097,2582.6309,2,2220,1220,R 18f
1295.9490,8.930e-27,0.0759,0.097,2582.6397,2,2220,1220,R 18e
1295.9503,8.483e-27,0.0745,0.094,2624.4224,2,2200,1200,R 21e
1295.9546,1.071e-28,0.0696,0.084,1711.3539,3,1200,0220,R 36e
1295.9556,5.642e-22,0.0745,0.094,1477.6384,1,2000,1000,R 21e
1295.9596,4.113e-28,0.0677,0.079,3240.5929,1,1420,0420,Q 46e
1295.9607,2.717e-23,0.0736,0.093,808.8422,3,1110,0110,R 23e
1295.9609,1.265e-25,0.0777,0.1,1833.9354,3,1310,0310,R 15e
1295.9614,7.884e-26,0.0665,0.076,3367.7056,1,1001,0001,R 52e
1295.9630,4.198e-24,0.0729,0.091,1472.5837,1,1220,0220,Q 26f
1295.9658,1.843e-25,0.0745,0.094,1361.3119,5,1220,0220,R 21e
1295.9660,1.843e-25,0.0745,0.094,1361.3027,5,1220,0220,R 21f
1295.9706,1.893e-24,0.0846,0.107,1181.2725,2,1220,0220,R 8f
1295.9710,1.893e-24,0.0846,0.107,1181.2727,2,1220,0220,R 8e
1295.9845,2.321e-24,0.082,0.105,1190.5213,2,1200,0200,R 10e
1295.9952,4.846e-24,0.0733,0.092,1450.7747,1,1220,0220,Q 25e
1295.9959,3.687e-27,0.0672,0.077,2662.6589,4,1310,0310,R 48f
1295.9963,1.454e-28,0.0701,0.085,3631.1357,2,3110,2110,R 34e
1296.0017,4.023e-28,0.0638,0.068,3314.255,4,2000,1000,R 72e
1296.0057,1.997e-24,0.0809,0.104,2517.1877,1,2200,1200,R 11e
1296.0089,4.875e-26,0.0892,0.111,1735.2052,2,1330,0330,R 4e
1296.0089,4.875e-26,0.0892,0.111,1735.2052,2,1330,0330,R 4f
1296.0132,1.958e-25,0.0765,0.098,1893.0487,1,1310,0310,Q 18f
1296.0142,6.588e-28,0.0685,0.081,2988.8433,4,2220,0420,R 41e
1296.0255,1.176e-26,0.0783,0.101,1845.4933,5,1330,0330,R 14e
1296.0255,1.176e-26,0.0783,0.101,1845.4934,5,1330,0330,R 14f
1296.0256,1.166e-28,0.088,0.11,4235.2375,1,3330,1530,Q 6e
1296.0256,1.166e-28,0.088,0.11,4235.2375,1,3330,1530,Q 6f
